orderId,customerId,email,phone,amount,currency,channel,status,orderDate
O00585-1,C00585,first585.last585@demo-brand01.com,+1-555-010585,155.81,USD,web,completed,2025-12-03T10:08:15.830Z
O00585-2,C00585,first585.last585@demo-brand01.com,+1-555-010585,88.99,USD,web,completed,2025-10-27T10:08:15.830Z
O00586-1,C00586,first586.last586@demo-brand01.com,+1-555-010586,200.58,USD,web,refunded,2025-11-12T10:08:15.830Z
O00586-2,C00586,first586.last586@demo-brand01.com,+1-555-010586,114.80,USD,web,pending,2025-12-06T10:08:15.830Z
O00587-1,C00587,first587.last587@demo-brand01.com,+1-555-010587,95.20,USD,app,completed,2025-11-19T10:08:15.830Z
O00587-2,C00587,first587.last587@demo-brand01.com,+1-555-010587,141.17,USD,web,refunded,2025-11-26T10:08:15.830Z
O00588-1,C00588,first588.last588@demo-brand01.com,+1-555-010588,63.34,USD,store,completed,2025-12-08T10:08:15.830Z
O00588-2,C00588,first588.last588@demo-brand01.com,+1-555-010588,162.10,USD,store,refunded,2025-10-09T10:08:15.830Z
O00589-1,C00589,first589.last589@demo-brand01.com,+1-555-010589,113.89,USD,web,pending,2025-12-06T10:08:15.830Z
O00589-2,C00589,first589.last589@demo-brand01.com,+1-555-010589,124.53,USD,store,completed,2025-11-21T10:08:15.830Z
O00590-1,C00590,first590.last590@demo-brand01.com,+1-555-010590,131.86,USD,web,completed,2025-11-19T10:08:15.830Z
O00590-2,C00590,first590.last590@demo-brand01.com,+1-555-010590,69.20,USD,store,pending,2025-10-27T10:08:15.830Z
O00591-1,C00591,first591.last591@demo-brand01.com,+1-555-010591,69.56,USD,web,refunded,2025-10-26T10:08:15.830Z
O00592-1,C00592,first592.last592@demo-brand01.com,+1-555-010592,117.75,USD,web,refunded,2025-11-10T10:08:15.830Z
O00592-2,C00592,first592.last592@demo-brand01.com,+1-555-010592,144.77,USD,web,pending,2025-12-02T10:08:15.830Z
O00593-1,C00593,first593.last593@demo-brand01.com,+1-555-010593,20.99,USD,app,pending,2025-10-25T10:08:15.830Z
O00594-1,C00594,first594.last594@demo-brand01.com,+1-555-010594,61.42,USD,web,completed,2025-11-01T10:08:15.830Z
O00594-2,C00594,first594.last594@demo-brand01.com,+1-555-010594,24.10,USD,web,refunded,2025-11-03T10:08:15.830Z
O00595-1,C00595,first595.last595@demo-brand01.com,+1-555-010595,121.80,USD,store,refunded,2025-10-10T10:08:15.830Z
O00596-1,C00596,first596.last596@demo-brand01.com,+1-555-010596,114.56,USD,web,pending,2025-11-06T10:08:15.830Z
O00597-1,C00597,first597.last597@demo-brand01.com,+1-555-010597,74.59,USD,app,pending,2025-10-31T10:08:15.830Z
O00597-2,C00597,first597.last597@demo-brand01.com,+1-555-010597,78.34,USD,app,pending,2025-11-16T10:08:15.830Z
O00598-1,C00598,first598.last598@demo-brand01.com,+1-555-010598,101.66,USD,web,refunded,2025-11-29T10:08:15.830Z
O00599-1,C00599,first599.last599@demo-brand01.com,+1-555-010599,46.56,USD,web,refunded,2025-10-30T10:08:15.830Z
O00600-1,C00600,first600.last600@demo-brand01.com,+1-555-010600,199.24,USD,store,pending,2025-11-25T10:08:15.830Z
O00601-1,C00601,first601.last601@demo-brand01.com,+1-555-010601,169.37,USD,web,pending,2025-11-09T10:08:15.830Z
O00601-2,C00601,first601.last601@demo-brand01.com,+1-555-010601,192.41,USD,web,refunded,2025-10-22T10:08:15.830Z
O00602-1,C00602,first602.last602@demo-brand01.com,+1-555-010602,25.09,USD,app,completed,2025-11-15T10:08:15.830Z
O00602-2,C00602,first602.last602@demo-brand01.com,+1-555-010602,107.53,USD,web,refunded,2025-11-15T10:08:15.830Z
O00603-1,C00603,first603.last603@demo-brand01.com,+1-555-010603,28.70,USD,store,pending,2025-12-05T10:08:15.830Z
O00603-2,C00603,first603.last603@demo-brand01.com,+1-555-010603,141.54,USD,store,completed,2025-10-18T10:08:15.830Z
O00604-1,C00604,first604.last604@demo-brand01.com,+1-555-010604,121.53,USD,web,refunded,2025-11-21T10:08:15.830Z
O00604-2,C00604,first604.last604@demo-brand01.com,+1-555-010604,192.91,USD,store,completed,2025-10-27T10:08:15.830Z
O00605-1,C00605,first605.last605@demo-brand01.com,+1-555-010605,42.91,USD,store,refunded,2025-10-28T10:08:15.830Z
O00606-1,C00606,first606.last606@demo-brand01.com,+1-555-010606,113.66,USD,app,refunded,2025-11-27T10:08:15.830Z
O00607-1,C00607,first607.last607@demo-brand01.com,+1-555-010607,99.35,USD,app,pending,2025-10-30T10:08:15.830Z
O00607-2,C00607,first607.last607@demo-brand01.com,+1-555-010607,112.62,USD,store,pending,2025-11-16T10:08:15.830Z
O00608-1,C00608,first608.last608@demo-brand01.com,+1-555-010608,118.06,USD,web,pending,2025-11-29T10:08:15.830Z
O00608-2,C00608,first608.last608@demo-brand01.com,+1-555-010608,101.61,USD,web,pending,2025-10-26T10:08:15.830Z
O00609-1,C00609,first609.last609@demo-brand01.com,+1-555-010609,187.34,USD,web,pending,2025-11-20T10:08:15.830Z
O00609-2,C00609,first609.last609@demo-brand01.com,+1-555-010609,93.03,USD,store,completed,2025-11-20T10:08:15.830Z
O00610-1,C00610,first610.last610@demo-brand01.com,+1-555-010610,48.47,USD,app,pending,2025-12-06T10:08:15.830Z
O00610-2,C00610,first610.last610@demo-brand01.com,+1-555-010610,60.89,USD,app,pending,2025-12-04T10:08:15.830Z
O00611-1,C00611,first611.last611@demo-brand01.com,+1-555-010611,118.23,USD,store,pending,2025-10-29T10:08:15.830Z
O00612-1,C00612,first612.last612@demo-brand01.com,+1-555-010612,28.89,USD,web,pending,2025-12-01T10:08:15.830Z
O00612-2,C00612,first612.last612@demo-brand01.com,+1-555-010612,88.11,USD,web,pending,2025-12-04T10:08:15.830Z
O00613-1,C00613,first613.last613@demo-brand01.com,+1-555-010613,50.08,USD,app,refunded,2025-10-10T10:08:15.830Z
O00614-1,C00614,first614.last614@demo-brand01.com,+1-555-010614,54.71,USD,store,refunded,2025-11-05T10:08:15.830Z
O00615-1,C00615,first615.last615@demo-brand01.com,+1-555-010615,167.05,USD,web,pending,2025-10-21T10:08:15.830Z
O00615-2,C00615,first615.last615@demo-brand01.com,+1-555-010615,93.33,USD,store,completed,2025-10-25T10:08:15.830Z
O00616-1,C00616,first616.last616@demo-brand01.com,+1-555-010616,179.08,USD,app,completed,2025-11-24T10:08:15.830Z
O00617-1,C00617,first617.last617@demo-brand01.com,+1-555-010617,168.53,USD,web,pending,2025-11-30T10:08:15.830Z
O00617-2,C00617,first617.last617@demo-brand01.com,+1-555-010617,51.85,USD,app,pending,2025-10-30T10:08:15.830Z
O00618-1,C00618,first618.last618@demo-brand01.com,+1-555-010618,46.97,USD,app,pending,2025-10-20T10:08:15.830Z
O00618-2,C00618,first618.last618@demo-brand01.com,+1-555-010618,153.47,USD,store,completed,2025-11-23T10:08:15.830Z
O00619-1,C00619,first619.last619@demo-brand01.com,+1-555-010619,181.20,USD,app,refunded,2025-10-24T10:08:15.830Z
O00620-1,C00620,first620.last620@demo-brand01.com,+1-555-010620,32.66,USD,store,pending,2025-10-14T10:08:15.830Z
O00621-1,C00621,first621.last621@demo-brand01.com,+1-555-010621,129.33,USD,store,refunded,2025-10-11T10:08:15.830Z
O00622-1,C00622,first622.last622@demo-brand01.com,+1-555-010622,146.99,USD,web,completed,2025-11-08T10:08:15.830Z
O00623-1,C00623,first623.last623@demo-brand01.com,+1-555-010623,76.51,USD,store,pending,2025-11-23T10:08:15.830Z
O00623-2,C00623,first623.last623@demo-brand01.com,+1-555-010623,52.95,USD,app,completed,2025-10-19T10:08:15.830Z
O00624-1,C00624,first624.last624@demo-brand01.com,+1-555-010624,35.04,USD,app,refunded,2025-11-05T10:08:15.830Z
O00624-2,C00624,first624.last624@demo-brand01.com,+1-555-010624,21.39,USD,app,refunded,2025-10-10T10:08:15.830Z
O00625-1,C00625,first625.last625@demo-brand01.com,+1-555-010625,58.26,USD,store,pending,2025-10-12T10:08:15.830Z
O00626-1,C00626,first626.last626@demo-brand01.com,+1-555-010626,40.07,USD,store,completed,2025-10-25T10:08:15.830Z
O00626-2,C00626,first626.last626@demo-brand01.com,+1-555-010626,39.26,USD,web,completed,2025-11-13T10:08:15.830Z
O00627-1,C00627,first627.last627@demo-brand01.com,+1-555-010627,56.89,USD,store,refunded,2025-11-04T10:08:15.830Z
O00628-1,C00628,first628.last628@demo-brand01.com,+1-555-010628,76.50,USD,app,refunded,2025-11-03T10:08:15.830Z
O00629-1,C00629,first629.last629@demo-brand01.com,+1-555-010629,22.56,USD,app,pending,2025-10-16T10:08:15.830Z
O00629-2,C00629,first629.last629@demo-brand01.com,+1-555-010629,179.89,USD,web,completed,2025-10-10T10:08:15.830Z
O00630-1,C00630,first630.last630@demo-brand01.com,+1-555-010630,35.72,USD,web,completed,2025-11-27T10:08:15.830Z
O00630-2,C00630,first630.last630@demo-brand01.com,+1-555-010630,153.05,USD,store,completed,2025-11-19T10:08:15.830Z
O00631-1,C00631,first631.last631@demo-brand01.com,+1-555-010631,189.95,USD,store,refunded,2025-11-01T10:08:15.830Z
O00631-2,C00631,first631.last631@demo-brand01.com,+1-555-010631,58.50,USD,app,pending,2025-11-28T10:08:15.830Z
O00632-1,C00632,first632.last632@demo-brand01.com,+1-555-010632,138.30,USD,app,refunded,2025-10-15T10:08:15.830Z
O00633-1,C00633,first633.last633@demo-brand01.com,+1-555-010633,189.38,USD,store,refunded,2025-10-14T10:08:15.830Z
O00633-2,C00633,first633.last633@demo-brand01.com,+1-555-010633,107.28,USD,app,completed,2025-11-14T10:08:15.830Z
O00634-1,C00634,first634.last634@demo-brand01.com,+1-555-010634,44.27,USD,store,pending,2025-11-08T10:08:15.830Z
O00635-1,C00635,first635.last635@demo-brand01.com,+1-555-010635,22.66,USD,store,pending,2025-12-06T10:08:15.830Z
O00635-2,C00635,first635.last635@demo-brand01.com,+1-555-010635,126.66,USD,store,completed,2025-11-16T10:08:15.830Z
O00636-1,C00636,first636.last636@demo-brand01.com,+1-555-010636,43.10,USD,web,refunded,2025-10-25T10:08:15.830Z
O00637-1,C00637,first637.last637@demo-brand01.com,+1-555-010637,65.91,USD,app,refunded,2025-11-30T10:08:15.830Z
O00638-1,C00638,first638.last638@demo-brand01.com,+1-555-010638,142.30,USD,web,completed,2025-12-03T10:08:15.830Z
O00638-2,C00638,first638.last638@demo-brand01.com,+1-555-010638,177.63,USD,app,completed,2025-10-26T10:08:15.830Z
O00639-1,C00639,first639.last639@demo-brand01.com,+1-555-010639,40.91,USD,app,completed,2025-10-28T10:08:15.830Z
O00639-2,C00639,first639.last639@demo-brand01.com,+1-555-010639,156.93,USD,app,completed,2025-11-05T10:08:15.830Z
O00640-1,C00640,first640.last640@demo-brand01.com,+1-555-010640,29.14,USD,store,completed,2025-11-08T10:08:15.830Z
O00640-2,C00640,first640.last640@demo-brand01.com,+1-555-010640,151.90,USD,web,refunded,2025-11-18T10:08:15.830Z
O00641-1,C00641,first641.last641@demo-brand01.com,+1-555-010641,196.80,USD,web,refunded,2025-10-28T10:08:15.830Z
O00641-2,C00641,first641.last641@demo-brand01.com,+1-555-010641,194.64,USD,store,pending,2025-11-16T10:08:15.830Z
O00642-1,C00642,first642.last642@demo-brand01.com,+1-555-010642,23.32,USD,web,refunded,2025-12-02T10:08:15.830Z
O00642-2,C00642,first642.last642@demo-brand01.com,+1-555-010642,163.05,USD,store,pending,2025-10-23T10:08:15.830Z
O00643-1,C00643,first643.last643@demo-brand01.com,+1-555-010643,53.90,USD,app,pending,2025-10-14T10:08:15.830Z
O00644-1,C00644,first644.last644@demo-brand01.com,+1-555-010644,128.17,USD,store,completed,2025-11-21T10:08:15.830Z
O00645-1,C00645,first645.last645@demo-brand01.com,+1-555-010645,107.42,USD,web,refunded,2025-10-28T10:08:15.830Z
O00646-1,C00646,first646.last646@demo-brand01.com,+1-555-010646,160.98,USD,app,completed,2025-10-29T10:08:15.830Z
O00647-1,C00647,first647.last647@demo-brand01.com,+1-555-010647,43.15,USD,app,completed,2025-11-13T10:08:15.830Z
O00648-1,C00648,first648.last648@demo-brand01.com,+1-555-010648,84.41,USD,web,completed,2025-11-27T10:08:15.830Z
O00649-1,C00649,first649.last649@demo-brand01.com,+1-555-010649,184.30,USD,web,pending,2025-11-07T10:08:15.830Z
O00649-2,C00649,first649.last649@demo-brand01.com,+1-555-010649,163.78,USD,app,refunded,2025-10-11T10:08:15.830Z
O00650-1,C00650,first650.last650@demo-brand01.com,+1-555-010650,178.05,USD,store,refunded,2025-11-05T10:08:15.830Z
O00651-1,C00651,first651.last651@demo-brand01.com,+1-555-010651,141.33,USD,web,refunded,2025-11-24T10:08:15.830Z
O00651-2,C00651,first651.last651@demo-brand01.com,+1-555-010651,195.90,USD,store,completed,2025-11-07T10:08:15.830Z
O00652-1,C00652,first652.last652@demo-brand01.com,+1-555-010652,99.59,USD,store,completed,2025-11-15T10:08:15.830Z
O00653-1,C00653,first653.last653@demo-brand01.com,+1-555-010653,60.60,USD,web,refunded,2025-11-20T10:08:15.830Z
O00653-2,C00653,first653.last653@demo-brand01.com,+1-555-010653,56.55,USD,app,pending,2025-11-26T10:08:15.831Z
O00654-1,C00654,first654.last654@demo-brand01.com,+1-555-010654,164.87,USD,store,pending,2025-11-07T10:08:15.831Z
O00654-2,C00654,first654.last654@demo-brand01.com,+1-555-010654,146.39,USD,store,pending,2025-11-14T10:08:15.831Z
O00655-1,C00655,first655.last655@demo-brand01.com,+1-555-010655,39.99,USD,app,pending,2025-10-12T10:08:15.831Z
O00656-1,C00656,first656.last656@demo-brand01.com,+1-555-010656,190.78,USD,app,refunded,2025-11-23T10:08:15.831Z
O00656-2,C00656,first656.last656@demo-brand01.com,+1-555-010656,82.67,USD,app,completed,2025-11-24T10:08:15.831Z
O00657-1,C00657,first657.last657@demo-brand01.com,+1-555-010657,101.74,USD,store,completed,2025-11-13T10:08:15.831Z
O00657-2,C00657,first657.last657@demo-brand01.com,+1-555-010657,118.02,USD,app,refunded,2025-11-08T10:08:15.831Z
O00658-1,C00658,first658.last658@demo-brand01.com,+1-555-010658,120.13,USD,web,refunded,2025-11-17T10:08:15.831Z
O00659-1,C00659,first659.last659@demo-brand01.com,+1-555-010659,167.52,USD,store,pending,2025-11-15T10:08:15.831Z
O00659-2,C00659,first659.last659@demo-brand01.com,+1-555-010659,175.50,USD,store,completed,2025-10-27T10:08:15.831Z
O00660-1,C00660,first660.last660@demo-brand01.com,+1-555-010660,81.81,USD,web,pending,2025-12-07T10:08:15.831Z
O00661-1,C00661,first661.last661@demo-brand01.com,+1-555-010661,161.38,USD,store,refunded,2025-12-07T10:08:15.831Z
O00662-1,C00662,first662.last662@demo-brand01.com,+1-555-010662,178.15,USD,web,completed,2025-11-02T10:08:15.831Z
O00662-2,C00662,first662.last662@demo-brand01.com,+1-555-010662,91.51,USD,web,pending,2025-11-12T10:08:15.831Z
O00663-1,C00663,first663.last663@demo-brand01.com,+1-555-010663,153.04,USD,web,pending,2025-10-21T10:08:15.831Z
O00663-2,C00663,first663.last663@demo-brand01.com,+1-555-010663,154.63,USD,app,refunded,2025-10-14T10:08:15.831Z
O00664-1,C00664,first664.last664@demo-brand01.com,+1-555-010664,61.43,USD,app,pending,2025-10-14T10:08:15.831Z
O00664-2,C00664,first664.last664@demo-brand01.com,+1-555-010664,73.16,USD,app,completed,2025-11-11T10:08:15.831Z
O00665-1,C00665,first665.last665@demo-brand01.com,+1-555-010665,35.83,USD,web,completed,2025-11-16T10:08:15.831Z
O00665-2,C00665,first665.last665@demo-brand01.com,+1-555-010665,102.43,USD,store,refunded,2025-12-06T10:08:15.831Z
O00666-1,C00666,first666.last666@demo-brand01.com,+1-555-010666,64.35,USD,store,pending,2025-11-08T10:08:15.831Z
O00666-2,C00666,first666.last666@demo-brand01.com,+1-555-010666,75.90,USD,app,pending,2025-11-22T10:08:15.831Z
O00667-1,C00667,first667.last667@demo-brand01.com,+1-555-010667,109.61,USD,store,refunded,2025-11-21T10:08:15.831Z
O00667-2,C00667,first667.last667@demo-brand01.com,+1-555-010667,158.54,USD,store,completed,2025-10-15T10:08:15.831Z
O00668-1,C00668,first668.last668@demo-brand01.com,+1-555-010668,38.51,USD,web,refunded,2025-11-19T10:08:15.831Z
O00669-1,C00669,first669.last669@demo-brand01.com,+1-555-010669,62.13,USD,app,pending,2025-12-04T10:08:15.831Z
O00670-1,C00670,first670.last670@demo-brand01.com,+1-555-010670,98.21,USD,web,pending,2025-10-21T10:08:15.831Z
O00671-1,C00671,first671.last671@demo-brand01.com,+1-555-010671,83.39,USD,store,refunded,2025-11-24T10:08:15.831Z
O00672-1,C00672,first672.last672@demo-brand01.com,+1-555-010672,40.79,USD,app,pending,2025-10-23T10:08:15.831Z
O00673-1,C00673,first673.last673@demo-brand01.com,+1-555-010673,62.01,USD,app,pending,2025-11-11T10:08:15.831Z
O00673-2,C00673,first673.last673@demo-brand01.com,+1-555-010673,27.84,USD,store,completed,2025-10-31T10:08:15.831Z
O00674-1,C00674,first674.last674@demo-brand01.com,+1-555-010674,94.59,USD,store,pending,2025-11-12T10:08:15.831Z
O00674-2,C00674,first674.last674@demo-brand01.com,+1-555-010674,88.64,USD,web,pending,2025-10-12T10:08:15.831Z
O00675-1,C00675,first675.last675@demo-brand01.com,+1-555-010675,181.92,USD,web,completed,2025-10-22T10:08:15.831Z
O00675-2,C00675,first675.last675@demo-brand01.com,+1-555-010675,92.32,USD,app,refunded,2025-10-27T10:08:15.831Z
O00676-1,C00676,first676.last676@demo-brand01.com,+1-555-010676,22.39,USD,app,completed,2025-10-14T10:08:15.831Z
O00677-1,C00677,first677.last677@demo-brand01.com,+1-555-010677,37.32,USD,web,completed,2025-10-18T10:08:15.831Z
O00677-2,C00677,first677.last677@demo-brand01.com,+1-555-010677,133.00,USD,store,completed,2025-10-23T10:08:15.831Z
O00678-1,C00678,first678.last678@demo-brand01.com,+1-555-010678,129.20,USD,web,refunded,2025-10-17T10:08:15.831Z
O00679-1,C00679,first679.last679@demo-brand01.com,+1-555-010679,22.61,USD,app,refunded,2025-10-13T10:08:15.831Z
O00680-1,C00680,first680.last680@demo-brand01.com,+1-555-010680,91.25,USD,web,refunded,2025-10-28T10:08:15.831Z
O00680-2,C00680,first680.last680@demo-brand01.com,+1-555-010680,162.23,USD,app,completed,2025-11-19T10:08:15.831Z
O00681-1,C00681,first681.last681@demo-brand01.com,+1-555-010681,179.67,USD,app,completed,2025-11-18T10:08:15.831Z
O00681-2,C00681,first681.last681@demo-brand01.com,+1-555-010681,110.15,USD,store,pending,2025-11-07T10:08:15.831Z
O00682-1,C00682,first682.last682@demo-brand01.com,+1-555-010682,79.01,USD,web,pending,2025-11-24T10:08:15.831Z
O00683-1,C00683,first683.last683@demo-brand01.com,+1-555-010683,151.13,USD,app,pending,2025-10-26T10:08:15.831Z
O00683-2,C00683,first683.last683@demo-brand01.com,+1-555-010683,22.10,USD,web,completed,2025-11-24T10:08:15.831Z
O00684-1,C00684,first684.last684@demo-brand01.com,+1-555-010684,82.50,USD,app,completed,2025-11-14T10:08:15.831Z
O00685-1,C00685,first685.last685@demo-brand01.com,+1-555-010685,140.30,USD,web,refunded,2025-10-17T10:08:15.831Z
O00685-2,C00685,first685.last685@demo-brand01.com,+1-555-010685,107.51,USD,web,pending,2025-10-14T10:08:15.831Z
O00686-1,C00686,first686.last686@demo-brand01.com,+1-555-010686,103.94,USD,app,completed,2025-10-23T10:08:15.831Z
O00686-2,C00686,first686.last686@demo-brand01.com,+1-555-010686,83.15,USD,app,completed,2025-10-25T10:08:15.831Z
O00687-1,C00687,first687.last687@demo-brand01.com,+1-555-010687,27.97,USD,store,refunded,2025-11-03T10:08:15.831Z
O00687-2,C00687,first687.last687@demo-brand01.com,+1-555-010687,166.35,USD,app,completed,2025-11-21T10:08:15.831Z
O00688-1,C00688,first688.last688@demo-brand01.com,+1-555-010688,93.40,USD,app,completed,2025-11-04T10:08:15.831Z
O00689-1,C00689,first689.last689@demo-brand01.com,+1-555-010689,115.36,USD,web,pending,2025-10-12T10:08:15.831Z
O00690-1,C00690,first690.last690@demo-brand01.com,+1-555-010690,39.47,USD,app,pending,2025-12-07T10:08:15.831Z
O00691-1,C00691,first691.last691@demo-brand01.com,+1-555-010691,150.54,USD,app,refunded,2025-11-14T10:08:15.831Z
O00692-1,C00692,first692.last692@demo-brand01.com,+1-555-010692,98.58,USD,app,refunded,2025-10-27T10:08:15.831Z
O00692-2,C00692,first692.last692@demo-brand01.com,+1-555-010692,159.90,USD,store,pending,2025-10-18T10:08:15.831Z
O00693-1,C00693,first693.last693@demo-brand01.com,+1-555-010693,133.48,USD,app,pending,2025-11-29T10:08:15.831Z
O00694-1,C00694,first694.last694@demo-brand01.com,+1-555-010694,175.13,USD,web,refunded,2025-10-25T10:08:15.831Z
O00694-2,C00694,first694.last694@demo-brand01.com,+1-555-010694,62.94,USD,app,refunded,2025-11-02T10:08:15.831Z
O00695-1,C00695,first695.last695@demo-brand01.com,+1-555-010695,154.64,USD,app,pending,2025-10-23T10:08:15.831Z
O00695-2,C00695,first695.last695@demo-brand01.com,+1-555-010695,75.46,USD,app,refunded,2025-11-26T10:08:15.831Z
O00696-1,C00696,first696.last696@demo-brand01.com,+1-555-010696,74.89,USD,web,refunded,2025-10-27T10:08:15.831Z
O00696-2,C00696,first696.last696@demo-brand01.com,+1-555-010696,107.21,USD,app,refunded,2025-10-17T10:08:15.831Z
O00697-1,C00697,first697.last697@demo-brand01.com,+1-555-010697,138.01,USD,app,pending,2025-11-11T10:08:15.831Z
O00698-1,C00698,first698.last698@demo-brand01.com,+1-555-010698,70.91,USD,app,pending,2025-10-24T10:08:15.831Z
O00699-1,C00699,first699.last699@demo-brand01.com,+1-555-010699,170.25,USD,store,pending,2025-11-15T10:08:15.831Z
O00700-1,C00700,first700.last700@demo-brand01.com,+1-555-010700,73.42,USD,web,pending,2025-11-17T10:08:15.831Z
O00701-1,C00701,first701.last701@demo-brand01.com,+1-555-010701,101.85,USD,web,pending,2025-12-04T10:08:15.831Z
O00702-1,C00702,first702.last702@demo-brand01.com,+1-555-010702,123.37,USD,store,pending,2025-11-20T10:08:15.831Z
O00703-1,C00703,first703.last703@demo-brand01.com,+1-555-010703,159.36,USD,app,refunded,2025-10-21T10:08:15.831Z
O00704-1,C00704,first704.last704@demo-brand01.com,+1-555-010704,68.47,USD,store,refunded,2025-12-06T10:08:15.831Z
O00705-1,C00705,first705.last705@demo-brand01.com,+1-555-010705,165.06,USD,web,pending,2025-10-23T10:08:15.831Z
O00705-2,C00705,first705.last705@demo-brand01.com,+1-555-010705,109.64,USD,store,refunded,2025-11-05T10:08:15.831Z
O00706-1,C00706,first706.last706@demo-brand01.com,+1-555-010706,34.11,USD,store,completed,2025-12-05T10:08:15.831Z
O00706-2,C00706,first706.last706@demo-brand01.com,+1-555-010706,156.37,USD,app,refunded,2025-12-08T10:08:15.831Z
O00707-1,C00707,first707.last707@demo-brand01.com,+1-555-010707,70.20,USD,store,pending,2025-10-27T10:08:15.831Z
O00708-1,C00708,first708.last708@demo-brand01.com,+1-555-010708,46.80,USD,web,pending,2025-12-01T10:08:15.831Z
O00708-2,C00708,first708.last708@demo-brand01.com,+1-555-010708,47.17,USD,web,refunded,2025-10-20T10:08:15.831Z
O00709-1,C00709,first709.last709@demo-brand01.com,+1-555-010709,192.62,USD,web,completed,2025-11-29T10:08:15.831Z
O00709-2,C00709,first709.last709@demo-brand01.com,+1-555-010709,68.75,USD,store,refunded,2025-11-24T10:08:15.831Z
O00710-1,C00710,first710.last710@demo-brand01.com,+1-555-010710,96.60,USD,app,refunded,2025-10-23T10:08:15.831Z
O00711-1,C00711,first711.last711@demo-brand01.com,+1-555-010711,199.70,USD,app,completed,2025-12-07T10:08:15.831Z
O00712-1,C00712,first712.last712@demo-brand01.com,+1-555-010712,56.63,USD,store,refunded,2025-11-06T10:08:15.831Z
O00712-2,C00712,first712.last712@demo-brand01.com,+1-555-010712,85.87,USD,app,pending,2025-11-27T10:08:15.831Z
O00713-1,C00713,first713.last713@demo-brand01.com,+1-555-010713,181.29,USD,web,completed,2025-11-09T10:08:15.831Z
O00714-1,C00714,first714.last714@demo-brand01.com,+1-555-010714,121.48,USD,app,pending,2025-12-08T10:08:15.831Z
O00714-2,C00714,first714.last714@demo-brand01.com,+1-555-010714,66.69,USD,web,refunded,2025-12-08T10:08:15.831Z
O00715-1,C00715,first715.last715@demo-brand01.com,+1-555-010715,77.90,USD,web,pending,2025-10-20T10:08:15.831Z
O00716-1,C00716,first716.last716@demo-brand01.com,+1-555-010716,159.33,USD,store,refunded,2025-11-26T10:08:15.831Z
O00716-2,C00716,first716.last716@demo-brand01.com,+1-555-010716,107.59,USD,app,pending,2025-10-19T10:08:15.831Z
O00717-1,C00717,first717.last717@demo-brand01.com,+1-555-010717,96.85,USD,app,refunded,2025-11-05T10:08:15.831Z
O00718-1,C00718,first718.last718@demo-brand01.com,+1-555-010718,60.97,USD,store,pending,2025-11-01T10:08:15.831Z
O00718-2,C00718,first718.last718@demo-brand01.com,+1-555-010718,32.12,USD,app,completed,2025-10-24T10:08:15.831Z
O00719-1,C00719,first719.last719@demo-brand01.com,+1-555-010719,119.61,USD,store,completed,2025-10-19T10:08:15.831Z
O00720-1,C00720,first720.last720@demo-brand01.com,+1-555-010720,148.96,USD,web,pending,2025-11-25T10:08:15.831Z
O00721-1,C00721,first721.last721@demo-brand01.com,+1-555-010721,168.84,USD,web,pending,2025-12-02T10:08:15.831Z
O00722-1,C00722,first722.last722@demo-brand01.com,+1-555-010722,168.40,USD,app,refunded,2025-11-18T10:08:15.831Z
O00722-2,C00722,first722.last722@demo-brand01.com,+1-555-010722,68.59,USD,web,pending,2025-10-28T10:08:15.831Z
O00723-1,C00723,first723.last723@demo-brand01.com,+1-555-010723,21.51,USD,web,refunded,2025-11-07T10:08:15.831Z
O00724-1,C00724,first724.last724@demo-brand01.com,+1-555-010724,162.58,USD,app,completed,2025-11-23T10:08:15.831Z
O00725-1,C00725,first725.last725@demo-brand01.com,+1-555-010725,102.12,USD,store,pending,2025-11-07T10:08:15.831Z
O00726-1,C00726,first726.last726@demo-brand01.com,+1-555-010726,135.62,USD,web,refunded,2025-11-20T10:08:15.831Z
O00726-2,C00726,first726.last726@demo-brand01.com,+1-555-010726,192.38,USD,app,completed,2025-11-01T10:08:15.831Z
O00727-1,C00727,first727.last727@demo-brand01.com,+1-555-010727,181.42,USD,web,completed,2025-10-24T10:08:15.831Z
O00728-1,C00728,first728.last728@demo-brand01.com,+1-555-010728,169.03,USD,web,pending,2025-10-23T10:08:15.831Z
O00729-1,C00729,first729.last729@demo-brand01.com,+1-555-010729,50.94,USD,store,completed,2025-10-27T10:08:15.831Z
O00729-2,C00729,first729.last729@demo-brand01.com,+1-555-010729,137.87,USD,web,pending,2025-10-13T10:08:15.831Z
O00730-1,C00730,first730.last730@demo-brand01.com,+1-555-010730,38.49,USD,store,refunded,2025-10-30T10:08:15.831Z
O00731-1,C00731,first731.last731@demo-brand01.com,+1-555-010731,67.43,USD,app,refunded,2025-12-08T10:08:15.831Z
O00732-1,C00732,first732.last732@demo-brand01.com,+1-555-010732,111.86,USD,store,refunded,2025-11-20T10:08:15.831Z
O00732-2,C00732,first732.last732@demo-brand01.com,+1-555-010732,70.40,USD,web,refunded,2025-11-30T10:08:15.831Z
O00733-1,C00733,first733.last733@demo-brand01.com,+1-555-010733,133.41,USD,web,refunded,2025-11-26T10:08:15.831Z
O00734-1,C00734,first734.last734@demo-brand01.com,+1-555-010734,141.62,USD,app,pending,2025-10-15T10:08:15.831Z
O00735-1,C00735,first735.last735@demo-brand01.com,+1-555-010735,20.16,USD,store,pending,2025-10-11T10:08:15.831Z
