id,first,last,email,phone,loyalty,city,country,createdAt
C00895,First895,Last895,first895.last895@demo-brand01.com,+1-555-010895,L000895,San Francisco,USA,2025-11-13T10:08:15.827Z
C00896,First896,Last896,first896.last896@demo-brand01.com,+1-555-010896,L000896,Austin,USA,2025-11-26T10:08:15.827Z
C00897,First897,Last897,first897.last897@demo-brand01.com,+1-555-010897,L000897,Denver,USA,2025-11-23T10:08:15.827Z
C00898,First898,Last898,first898.last898@demo-brand01.com,+1-555-010898,L000898,Chicago,USA,2025-12-07T10:08:15.827Z
C00899,First899,Last899,first899.last899@demo-brand01.com,+1-555-010899,L000899,San Francisco,USA,2025-10-12T10:08:15.827Z
C00900,First900,Last900,first900.last900@demo-brand01.com,+1-555-010900,L000900,Miami,USA,2025-11-26T10:08:15.827Z
C00901,First901,Last901,first901.last901@demo-brand01.com,+1-555-010901,L000901,San Francisco,USA,2025-11-17T10:08:15.827Z
C00902,First902,Last902,first902.last902@demo-brand01.com,+1-555-010902,L000902,San Francisco,USA,2025-11-13T10:08:15.827Z
C00903,First903,Last903,first903.last903@demo-brand01.com,+1-555-010903,L000903,Seattle,USA,2025-11-27T10:08:15.827Z
C00904,First904,Last904,first904.last904@demo-brand01.com,+1-555-010904,L000904,New York,USA,2025-10-01T10:08:15.827Z
C00905,First905,Last905,first905.last905@demo-brand01.com,+1-555-010905,L000905,New York,USA,2025-11-10T10:08:15.827Z
C00906,First906,Last906,first906.last906@demo-brand01.com,+1-555-010906,L000906,Seattle,USA,2025-10-20T10:08:15.827Z
C00907,First907,Last907,first907.last907@demo-brand01.com,+1-555-010907,L000907,Denver,USA,2025-09-22T10:08:15.827Z
C00908,First908,Last908,first908.last908@demo-brand01.com,+1-555-010908,L000908,New York,USA,2025-10-24T10:08:15.827Z
C00909,First909,Last909,first909.last909@demo-brand01.com,+1-555-010909,L000909,Austin,USA,2025-10-16T10:08:15.827Z
C00910,First910,Last910,first910.last910@demo-brand01.com,+1-555-010910,L000910,Austin,USA,2025-10-18T10:08:15.827Z
C00911,First911,Last911,first911.last911@demo-brand01.com,+1-555-010911,L000911,Denver,USA,2025-12-02T10:08:15.827Z
C00912,First912,Last912,first912.last912@demo-brand01.com,+1-555-010912,L000912,Denver,USA,2025-11-07T10:08:15.827Z
C00913,First913,Last913,first913.last913@demo-brand01.com,+1-555-010913,L000913,Austin,USA,2025-11-11T10:08:15.827Z
C00914,First914,Last914,first914.last914@demo-brand01.com,+1-555-010914,L000914,Chicago,USA,2025-10-01T10:08:15.827Z
C00915,First915,Last915,first915.last915@demo-brand01.com,+1-555-010915,L000915,San Francisco,USA,2025-10-03T10:08:15.827Z
C00916,First916,Last916,first916.last916@demo-brand01.com,+1-555-010916,L000916,Austin,USA,2025-10-01T10:08:15.827Z
C00917,First917,Last917,first917.last917@demo-brand01.com,+1-555-010917,L000917,Seattle,USA,2025-10-04T10:08:15.827Z
C00918,First918,Last918,first918.last918@demo-brand01.com,+1-555-010918,L000918,Seattle,USA,2025-11-05T10:08:15.827Z
C00919,First919,Last919,first919.last919@demo-brand01.com,+1-555-010919,L000919,Miami,USA,2025-10-13T10:08:15.827Z
C00920,First920,Last920,first920.last920@demo-brand01.com,+1-555-010920,L000920,San Francisco,USA,2025-10-23T10:08:15.827Z
C00921,First921,Last921,first921.last921@demo-brand01.com,+1-555-010921,L000921,Denver,USA,2025-10-06T10:08:15.827Z
C00922,First922,Last922,first922.last922@demo-brand01.com,+1-555-010922,L000922,Chicago,USA,2025-10-31T10:08:15.827Z
C00923,First923,Last923,first923.last923@demo-brand01.com,+1-555-010923,L000923,Chicago,USA,2025-10-10T10:08:15.827Z
C00924,First924,Last924,first924.last924@demo-brand01.com,+1-555-010924,L000924,Austin,USA,2025-11-25T10:08:15.827Z
C00925,First925,Last925,first925.last925@demo-brand01.com,+1-555-010925,L000925,Austin,USA,2025-10-04T10:08:15.827Z
C00926,First926,Last926,first926.last926@demo-brand01.com,+1-555-010926,L000926,Seattle,USA,2025-09-30T10:08:15.827Z
C00927,First927,Last927,first927.last927@demo-brand01.com,+1-555-010927,L000927,Denver,USA,2025-09-24T10:08:15.827Z
C00928,First928,Last928,first928.last928@demo-brand01.com,+1-555-010928,L000928,Denver,USA,2025-12-03T10:08:15.827Z
C00929,First929,Last929,first929.last929@demo-brand01.com,+1-555-010929,L000929,New York,USA,2025-12-06T10:08:15.827Z
C00930,First930,Last930,first930.last930@demo-brand01.com,+1-555-010930,L000930,Boston,USA,2025-09-13T10:08:15.827Z
C00931,First931,Last931,first931.last931@demo-brand01.com,+1-555-010931,L000931,San Francisco,USA,2025-10-07T10:08:15.827Z
C00932,First932,Last932,first932.last932@demo-brand01.com,+1-555-010932,L000932,Denver,USA,2025-10-20T10:08:15.827Z
C00933,First933,Last933,first933.last933@demo-brand01.com,+1-555-010933,L000933,Chicago,USA,2025-10-22T10:08:15.827Z
C00934,First934,Last934,first934.last934@demo-brand01.com,+1-555-010934,L000934,Boston,USA,2025-10-11T10:08:15.827Z
C00935,First935,Last935,first935.last935@demo-brand01.com,+1-555-010935,L000935,New York,USA,2025-11-18T10:08:15.827Z
C00936,First936,Last936,first936.last936@demo-brand01.com,+1-555-010936,L000936,Austin,USA,2025-11-27T10:08:15.827Z
C00937,First937,Last937,first937.last937@demo-brand01.com,+1-555-010937,L000937,Denver,USA,2025-09-13T10:08:15.827Z
C00938,First938,Last938,first938.last938@demo-brand01.com,+1-555-010938,L000938,Denver,USA,2025-09-20T10:08:15.827Z
C00939,First939,Last939,first939.last939@demo-brand01.com,+1-555-010939,L000939,Austin,USA,2025-09-14T10:08:15.827Z
C00940,First940,Last940,first940.last940@demo-brand01.com,+1-555-010940,L000940,Seattle,USA,2025-11-19T10:08:15.827Z
C00941,First941,Last941,first941.last941@demo-brand01.com,+1-555-010941,L000941,San Francisco,USA,2025-10-15T10:08:15.827Z
C00942,First942,Last942,first942.last942@demo-brand01.com,+1-555-010942,L000942,New York,USA,2025-10-29T10:08:15.827Z
C00943,First943,Last943,first943.last943@demo-brand01.com,+1-555-010943,L000943,San Francisco,USA,2025-11-28T10:08:15.827Z
C00944,First944,Last944,first944.last944@demo-brand01.com,+1-555-010944,L000944,Miami,USA,2025-10-23T10:08:15.827Z
C00945,First945,Last945,first945.last945@demo-brand01.com,+1-555-010945,L000945,Austin,USA,2025-10-30T10:08:15.827Z
C00946,First946,Last946,first946.last946@demo-brand01.com,+1-555-010946,L000946,Denver,USA,2025-10-24T10:08:15.827Z
C00947,First947,Last947,first947.last947@demo-brand01.com,+1-555-010947,L000947,Denver,USA,2025-10-03T10:08:15.827Z
C00948,First948,Last948,first948.last948@demo-brand01.com,+1-555-010948,L000948,San Francisco,USA,2025-12-03T10:08:15.827Z
C00949,First949,Last949,first949.last949@demo-brand01.com,+1-555-010949,L000949,Chicago,USA,2025-10-14T10:08:15.827Z
C00950,First950,Last950,first950.last950@demo-brand01.com,+1-555-010950,L000950,San Francisco,USA,2025-11-17T10:08:15.827Z
C00951,First951,Last951,first951.last951@demo-brand01.com,+1-555-010951,L000951,San Francisco,USA,2025-11-12T10:08:15.827Z
C00952,First952,Last952,first952.last952@demo-brand01.com,+1-555-010952,L000952,Seattle,USA,2025-10-12T10:08:15.827Z
C00953,First953,Last953,first953.last953@demo-brand01.com,+1-555-010953,L000953,Denver,USA,2025-10-28T10:08:15.827Z
C00954,First954,Last954,first954.last954@demo-brand01.com,+1-555-010954,L000954,San Francisco,USA,2025-09-13T10:08:15.827Z
C00955,First955,Last955,first955.last955@demo-brand01.com,+1-555-010955,L000955,Boston,USA,2025-10-20T10:08:15.827Z
C00956,First956,Last956,first956.last956@demo-brand01.com,+1-555-010956,L000956,Miami,USA,2025-11-28T10:08:15.827Z
C00957,First957,Last957,first957.last957@demo-brand01.com,+1-555-010957,L000957,Austin,USA,2025-11-17T10:08:15.827Z
C00958,First958,Last958,first958.last958@demo-brand01.com,+1-555-010958,L000958,San Francisco,USA,2025-11-05T10:08:15.827Z
C00959,First959,Last959,first959.last959@demo-brand01.com,+1-555-010959,L000959,Chicago,USA,2025-11-28T10:08:15.827Z
C00960,First960,Last960,first960.last960@demo-brand01.com,+1-555-010960,L000960,San Francisco,USA,2025-09-20T10:08:15.827Z
C00961,First961,Last961,first961.last961@demo-brand01.com,+1-555-010961,L000961,Denver,USA,2025-11-28T10:08:15.827Z
C00962,First962,Last962,first962.last962@demo-brand01.com,+1-555-010962,L000962,New York,USA,2025-10-13T10:08:15.827Z
C00963,First963,Last963,first963.last963@demo-brand01.com,+1-555-010963,L000963,New York,USA,2025-09-22T10:08:15.827Z
C00964,First964,Last964,first964.last964@demo-brand01.com,+1-555-010964,L000964,San Francisco,USA,2025-11-22T10:08:15.827Z
C00965,First965,Last965,first965.last965@demo-brand01.com,+1-555-010965,L000965,San Francisco,USA,2025-11-08T10:08:15.827Z
C00966,First966,Last966,first966.last966@demo-brand01.com,+1-555-010966,L000966,San Francisco,USA,2025-09-21T10:08:15.827Z
C00967,First967,Last967,first967.last967@demo-brand01.com,+1-555-010967,L000967,San Francisco,USA,2025-11-11T10:08:15.827Z
C00968,First968,Last968,first968.last968@demo-brand01.com,+1-555-010968,L000968,Austin,USA,2025-11-20T10:08:15.827Z
C00969,First969,Last969,first969.last969@demo-brand01.com,+1-555-010969,L000969,Miami,USA,2025-10-07T10:08:15.827Z
C00970,First970,Last970,first970.last970@demo-brand01.com,+1-555-010970,L000970,Miami,USA,2025-10-17T10:08:15.827Z
C00971,First971,Last971,first971.last971@demo-brand01.com,+1-555-010971,L000971,Boston,USA,2025-11-05T10:08:15.827Z
C00972,First972,Last972,first972.last972@demo-brand01.com,+1-555-010972,L000972,San Francisco,USA,2025-10-10T10:08:15.827Z
C00973,First973,Last973,first973.last973@demo-brand01.com,+1-555-010973,L000973,Denver,USA,2025-10-12T10:08:15.827Z
C00974,First974,Last974,first974.last974@demo-brand01.com,+1-555-010974,L000974,Seattle,USA,2025-09-23T10:08:15.827Z
C00975,First975,Last975,first975.last975@demo-brand01.com,+1-555-010975,L000975,Miami,USA,2025-11-29T10:08:15.827Z
C00976,First976,Last976,first976.last976@demo-brand01.com,+1-555-010976,L000976,Seattle,USA,2025-12-04T10:08:15.827Z
C00977,First977,Last977,first977.last977@demo-brand01.com,+1-555-010977,L000977,Denver,USA,2025-11-18T10:08:15.827Z
C00978,First978,Last978,first978.last978@demo-brand01.com,+1-555-010978,L000978,Boston,USA,2025-10-25T10:08:15.827Z
C00979,First979,Last979,first979.last979@demo-brand01.com,+1-555-010979,L000979,Boston,USA,2025-09-14T10:08:15.827Z
C00980,First980,Last980,first980.last980@demo-brand01.com,+1-555-010980,L000980,Chicago,USA,2025-10-28T10:08:15.827Z
C00981,First981,Last981,first981.last981@demo-brand01.com,+1-555-010981,L000981,New York,USA,2025-09-09T10:08:15.827Z
C00982,First982,Last982,first982.last982@demo-brand01.com,+1-555-010982,L000982,New York,USA,2025-11-02T10:08:15.827Z
C00983,First983,Last983,first983.last983@demo-brand01.com,+1-555-010983,L000983,Chicago,USA,2025-10-19T10:08:15.827Z
C00984,First984,Last984,first984.last984@demo-brand01.com,+1-555-010984,L000984,Austin,USA,2025-09-15T10:08:15.827Z
C00985,First985,Last985,first985.last985@demo-brand01.com,+1-555-010985,L000985,New York,USA,2025-10-09T10:08:15.827Z
C00986,First986,Last986,first986.last986@demo-brand01.com,+1-555-010986,L000986,Miami,USA,2025-11-18T10:08:15.827Z
C00987,First987,Last987,first987.last987@demo-brand01.com,+1-555-010987,L000987,San Francisco,USA,2025-11-01T10:08:15.827Z
C00988,First988,Last988,first988.last988@demo-brand01.com,+1-555-010988,L000988,Boston,USA,2025-09-25T10:08:15.827Z
C00989,First989,Last989,first989.last989@demo-brand01.com,+1-555-010989,L000989,Boston,USA,2025-09-19T10:08:15.827Z
C00990,First990,Last990,first990.last990@demo-brand01.com,+1-555-010990,L000990,Austin,USA,2025-11-27T10:08:15.827Z
C00991,First991,Last991,first991.last991@demo-brand01.com,+1-555-010991,L000991,New York,USA,2025-09-22T10:08:15.827Z
C00992,First992,Last992,first992.last992@demo-brand01.com,+1-555-010992,L000992,Boston,USA,2025-10-18T10:08:15.827Z
C00993,First993,Last993,first993.last993@demo-brand01.com,+1-555-010993,L000993,New York,USA,2025-11-05T10:08:15.827Z
C00994,First994,Last994,first994.last994@demo-brand01.com,+1-555-010994,L000994,Chicago,USA,2025-12-03T10:08:15.827Z
C00995,First995,Last995,first995.last995@demo-brand01.com,+1-555-010995,L000995,Seattle,USA,2025-11-01T10:08:15.827Z
C00996,First996,Last996,first996.last996@demo-brand01.com,+1-555-010996,L000996,Denver,USA,2025-11-28T10:08:15.827Z
C00997,First997,Last997,first997.last997@demo-brand01.com,+1-555-010997,L000997,Denver,USA,2025-09-29T10:08:15.827Z
C00998,First998,Last998,first998.last998@demo-brand01.com,+1-555-010998,L000998,New York,USA,2025-11-02T10:08:15.827Z
C00999,First999,Last999,first999.last999@demo-brand01.com,+1-555-010999,L000999,San Francisco,USA,2025-10-30T10:08:15.827Z
C01000,First1000,Last1000,first1000.last1000@demo-brand01.com,+1-555-011000,L001000,Chicago,USA,2025-10-13T10:08:15.827Z
